#i E KE PE T P
97.195427 -4.162320 1.659698 -5.822019 120.000000 0.057097
97.213301 -4.150978 1.659698 -5.810677 120.000000 0.057102
97.231174 -4.132031 1.659698 -5.791730 120.000000 0.057107
97.249048 -4.121299 1.659698 -5.780997 120.000000 0.057112
97.266921 -4.127377 1.659698 -5.787075 120.000000 0.057116
97.284794 -4.146532 1.659698 -5.806231 120.000000 0.057120
97.302668 -4.165501 1.659698 -5.825199 120.000000 0.057123
97.320541 -4.174819 1.659698 -5.834517 120.000000 0.057126
97.338414 -4.175818 1.659698 -5.835516 120.000000 0.057129
97.356288 -4.170591 1.659698 -5.830289 120.000000 0.057131
97.374161 -4.161599 1.659698 -5.821297 120.000000 0.057134
97.392035 -4.159349 1.659698 -5.819048 120.000000 0.057137
97.409908 -4.172518 1.659698 -5.832217 120.000000 0.057138
97.427781 -4.199769 1.659698 -5.859467 120.000000 0.057140
97.445655 -4.235756 1.659698 -5.895455 120.000000 0.057140
97.463528 -4.274905 1.659698 -5.934603 120.000000 0.057139
97.481401 -4.309747 1.659698 -5.969446 120.000000 0.057137
97.499275 -4.333228 1.659698 -5.992927 120.000000 0.057134
97.517148 -4.342841 1.659698 -6.002539 120.000000 0.057131
97.535022 -4.338880 1.659698 -5.998578 120.000000 0.057128
97.552895 -4.324418 1.659698 -5.984116 120.000000 0.057126
97.570768 -4.309142 1.659698 -5.968840 120.000000 0.057124
97.588642 -4.303640 1.659698 -5.963338 120.000000 0.057122
97.606515 -4.308350 1.659698 -5.968048 120.000000 0.057119
97.624388 -4.316456 1.659698 -5.976154 120.000000 0.057117
97.642262 -4.325512 1.659698 -5.985210 120.000000 0.057115
97.660135 -4.340073 1.659698 -5.999771 120.000000 0.057112
97.678009 -4.364505 1.659698 -6.024203 120.000000 0.057108
97.695882 -4.395225 1.659698 -6.054923 120.000000 0.057103
97.713755 -4.419853 1.659698 -6.079552 120.000000 0.057098
97.731629 -4.426377 1.659698 -6.086075 120.000000 0.057093
97.749502 -4.411747 1.659698 -6.071445 120.000000 0.057087
97.767375 -4.380988 1.659698 -6.040686 120.000000 0.057083
97.785249 -4.344411 1.659698 -6.004110 120.000000 0.057079
97.803122 -4.317587 1.659698 -5.977286 120.000000 0.057077
97.820996 -4.313543 1.659698 -5.973241 120.000000 0.057074
97.838869 -4.328110 1.659698 -5.987808 120.000000 0.057071
97.856742 -4.344525 1.659698 -6.004224 120.000000 0.057068
97.874616 -4.351831 1.659698 -6.011529 120.000000 0.057064
97.892489 -4.349385 1.659698 -6.009083 120.000000 0.057061
97.910363 -4.341015 1.659698 -6.000713 120.000000 0.057058
97.928236 -4.330196 1.659698 -5.989894 120.000000 0.057055
97.946109 -4.319321 1.659698 -5.979019 120.000000 0.057053
97.963983 -4.310853 1.659698 -5.970551 120.000000 0.057050
97.981856 -4.307064 1.659698 -5.966762 120.000000 0.057048
97.999729 -4.309891 1.659698 -5.969589 120.000000 0.057046
98.017603 -4.321108 1.659698 -5.980807 120.000000 0.057043
98.035476 -4.339645 1.659698 -5.999344 120.000000 0.057040
98.053350 -4.359773 1.659698 -6.019471 120.000000 0.057036
98.071223 -4.374288 1.659698 -6.033986 120.000000 0.057032
98.089096 -4.378838 1.659698 -6.038537 120.000000 0.057028
98.106970 -4.373481 1.659698 -6.033180 120.000000 0.057024
98.124843 -4.360817 1.659698 -6.020516 120.000000 0.057021
98.142716 -4.343521 1.659698 -6.003219 120.000000 0.057018
98.160590 -4.324926 1.659698 -5.984625 120.000000 0.057015
98.178463 -4.310641 1.659698 -5.970339 120.000000 0.057013
98.196337 -4.306438 1.659698 -5.966136 120.000000 0.057011
98.214210 -4.313668 1.659698 -5.973366 120.000000 0.057009
98.232083 -4.328225 1.659698 -5.987924 120.000000 0.057006
98.249957 -4.344673 1.659698 -6.004371 120.000000 0.057003
98.267830 -4.358264 1.659698 -6.017962 120.000000 0.057000
98.285703 -4.365729 1.659698 -6.025428 120.000000 0.056996
98.303577 -4.366958 1.659698 -6.026656 120.000000 0.056993
98.321450 -4.362834 1.659698 -6.022532 120.000000 0.056989
98.339324 -4.351583 1.659698 -6.011282 120.000000 0.056986
98.357197 -4.329398 1.659698 -5.989097 120.000000 0.056984
98.375070 -4.294525 1.659698 -5.954224 120.000000 0.056983
98.392944 -4.251270 1.659698 -5.910968 120.000000 0.056983
98.410817 -4.210347 1.659698 -5.870045 120.000000 0.056984
98.428690 -4.181670 1.659698 -5.841368 120.000000 0.056987
98.446564 -4.167736 1.659698 -5.827435 120.000000 0.056989
98.464437 -4.169714 1.659698 -5.829412 120.000000 0.056992
98.482311 -4.191873 1.659698 -5.851571 120.000000 0.056994
98.500184 -4.229963 1.659698 -5.889662 120.000000 0.056995
98.518057 -4.269636 1.659698 -5.929334 120.000000 0.056995
98.535931 -4.298111 1.659698 -5.957809 120.000000 0.056995
98.553804 -4.309083 1.659698 -5.968781 120.000000 0.056994
98.571677 -4.301645 1.659698 -5.961344 120.000000 0.056994
98.589551 -4.277555 1.659698 -5.937254 120.000000 0.056995
98.607424 -4.238024 1.659698 -5.897722 120.000000 0.056996
98.625298 -4.184720 1.659698 -5.844419 120.000000 0.056999
98.643171 -4.127692 1.659698 -5.787390 120.000000 0.057004
98.661044 -4.092261 1.659698 -5.751959 120.000000 0.057010
98.678918 -4.107335 1.659698 -5.767033 120.000000 0.057015
98.696791 -4.166679 1.659698 -5.826378 120.000000 0.057018
98.714665 -4.229100 1.659698 -5.888799 120.000000 0.057020
98.732538 -4.268894 1.659698 -5.928592 120.000000 0.057021
98.750411 -4.288241 1.659698 -5.947939 120.000000 0.057021
98.768285 -4.297885 1.659698 -5.957584 120.000000 0.057021
98.786158 -4.302896 1.659698 -5.962594 120.000000 0.057020
98.804031 -4.304668 1.659698 -5.964366 120.000000 0.057020
98.821905 -4.307697 1.659698 -5.967395 120.000000 0.057019
98.839778 -4.315440 1.659698 -5.975138 120.000000 0.057018
98.857652 -4.324980 1.659698 -5.984678 120.000000 0.057017
98.875525 -4.333157 1.659698 -5.992855 120.000000 0.057015
98.893398 -4.344028 1.659698 -6.003726 120.000000 0.057014
98.911272 -4.363416 1.659698 -6.023114 120.000000 0.057011
98.929145 -4.387738 1.659698 -6.047436 120.000000 0.057008
98.947018 -4.405454 1.659698 -6.065153 120.000000 0.057005
98.964892 -4.407672 1.659698 -6.067370 120.000000 0.057002
98.982765 -4.392716 1.659698 -6.052415 120.000000 0.056999
99.000639 -4.363839 1.659698 -6.023537 120.000000 0.056996
99.018512 -4.326258 1.659698 -5.985956 120.000000 0.056995
99.036385 -4.285722 1.659698 -5.945420 120.000000 0.056995
99.054259 -4.248476 1.659698 -5.908174 120.000000 0.056996
99.072132 -4.220720 1.659698 -5.880419 120.000000 0.056997
99.090005 -4.205762 1.659698 -5.865461 120.000000 0.056999
99.107879 -4.203514 1.659698 -5.863212 120.000000 0.057001
99.125752 -4.214033 1.659698 -5.873731 120.000000 0.057002
99.143626 -4.235909 1.659698 -5.895607 120.000000 0.057002
99.161499 -4.259492 1.659698 -5.919191 120.000000 0.057002
99.179372 -4.272021 1.659698 -5.931719 120.000000 0.057002
99.197246 -4.268767 1.659698 -5.928466 120.000000 0.057001
99.215119 -4.253040 1.659698 -5.912739 120.000000 0.057001
99.232992 -4.230871 1.659698 -5.890569 120.000000 0.057001
99.250866 -4.209009 1.659698 -5.868707 120.000000 0.057002
99.268739 -4.194469 1.659698 -5.854167 120.000000 0.057003
99.286613 -4.192436 1.659698 -5.852135 120.000000 0.057004
99.304486 -4.203658 1.659698 -5.863356 120.000000 0.057005
99.322359 -4.227005 1.659698 -5.886704 120.000000 0.057006
99.340233 -4.261847 1.659698 -5.921545 120.000000 0.057006
99.358106 -4.302020 1.659698 -5.961719 120.000000 0.057005
99.375979 -4.334308 1.659698 -5.994006 120.000000 0.057003
99.393853 -4.346999 1.659698 -6.006697 120.000000 0.057000
99.411726 -4.336855 1.659698 -5.996554 120.000000 0.056998
99.429600 -4.314069 1.659698 -5.973768 120.000000 0.056997
99.447473 -4.300866 1.659698 -5.960565 120.000000 0.056996
99.465346 -4.304451 1.659698 -5.964149 120.000000 0.056995
99.483220 -4.304556 1.659698 -5.964254 120.000000 0.056994
99.501093 -4.289112 1.659698 -5.948810 120.000000 0.056994
99.518966 -4.266477 1.659698 -5.926176 120.000000 0.056994
99.536840 -4.248329 1.659698 -5.908027 120.000000 0.056995
99.554713 -4.241592 1.659698 -5.901291 120.000000 0.056996
99.572587 -4.249630 1.659698 -5.909328 120.000000 0.056996
99.590460 -4.269087 1.659698 -5.928785 120.000000 0.056996
99.608333 -4.291025 1.659698 -5.950723 120.000000 0.056996
99.626207 -4.308102 1.659698 -5.967801 120.000000 0.056995
99.644080 -4.317313 1.659698 -5.977012 120.000000 0.056994
99.661954 -4.319950 1.659698 -5.979649 120.000000 0.056992
99.679827 -4.320917 1.659698 -5.980615 120.000000 0.056991
99.697700 -4.323663 1.659698 -5.983362 120.000000 0.056990
99.715574 -4.327485 1.659698 -5.987184 120.000000 0.056988
99.733447 -4.330679 1.659698 -5.990377 120.000000 0.056986
99.751320 -4.332152 1.659698 -5.991850 120.000000 0.056985
99.769194 -4.330252 1.659698 -5.989950 120.000000 0.056983
99.787067 -4.323170 1.659698 -5.982869 120.000000 0.056982
99.804941 -4.312792 1.659698 -5.972491 120.000000 0.056981
99.822814 -4.305470 1.659698 -5.965168 120.000000 0.056981
99.840687 -4.304701 1.659698 -5.964399 120.000000 0.056980
99.858561 -4.306598 1.659698 -5.966297 120.000000 0.056980
99.876434 -4.304553 1.659698 -5.964252 120.000000 0.056979
99.894307 -4.295164 1.659698 -5.954862 120.000000 0.056979
99.912181 -4.279660 1.659698 -5.939359 120.000000 0.056979
99.930054 -4.260382 1.659698 -5.920080 120.000000 0.056980
99.947928 -4.237154 1.659698 -5.896852 120.000000 0.056981
99.965801 -4.210228 1.659698 -5.869927 120.000000 0.056983
99.983674 -4.185349 1.659698 -5.845047 120.000000 0.056985
100.001548 -4.172146 1.659698 -5.831845 120.000000 0.056988
100.019421 -4.176948 1.659698 -5.836646 120.000000 0.056990
100.037294 -4.198139 1.659698 -5.857837 120.000000 0.056992
100.055168 -4.229726 1.659698 -5.889424 120.000000 0.056993
100.073041 -4.267712 1.659698 -5.927410 120.000000 0.056993
100.090915 -4.309782 1.659698 -5.969480 120.000000 0.056992
100.108788 -4.349047 1.659698 -6.008746 120.000000 0.056989
100.126661 -4.373405 1.659698 -6.033103 120.000000 0.056986
100.144535 -4.374138 1.659698 -6.033836 120.000000 0.056983
100.162408 -4.354281 1.659698 -6.013979 120.000000 0.056981
100.180281 -4.328801 1.659698 -5.988499 120.000000 0.056979
100.198155 -4.312444 1.659698 -5.972143 120.000000 0.056977
100.216028 -4.305943 1.659698 -5.965642 120.000000 0.056975
100.233902 -4.300753 1.659698 -5.960452 120.000000 0.056974
100.251775 -4.291364 1.659698 -5.951063 120.000000 0.056972
100.269648 -4.277424 1.659698 -5.937123 120.000000 0.056970
100.287522 -4.262838 1.659698 -5.922537 120.000000 0.056969
100.305395 -4.256448 1.659698 -5.916146 120.000000 0.056968
100.323268 -4.263731 1.659698 -5.923429 120.000000 0.056966
100.341142 -4.278419 1.659698 -5.938118 120.000000 0.056965
100.359015 -4.291170 1.659698 -5.950868 120.000000 0.056962
100.376889 -4.297022 1.659698 -5.956721 120.000000 0.056960
100.394762 -4.293543 1.659698 -5.953242 120.000000 0.056957
100.412635 -4.282059 1.659698 -5.941758 120.000000 0.056955
100.430509 -4.268881 1.659698 -5.928580 120.000000 0.056953
100.448382 -4.259549 1.659698 -5.919248 120.000000 0.056952
100.466256 -4.258111 1.659698 -5.917809 120.000000 0.056950
100.484129 -4.269286 1.659698 -5.928984 120.000000 0.056948
100.502002 -4.295048 1.659698 -5.954747 120.000000 0.056945
100.519876 -4.335987 1.659698 -5.995685 120.000000 0.056941
100.537749 -4.391191 1.659698 -6.050889 120.000000 0.056935
100.555622 -4.448545 1.659698 -6.108244 120.000000 0.056928
100.573496 -4.488626 1.659698 -6.148324 120.000000 0.056919
100.591369 -4.500532 1.659698 -6.160231 120.000000 0.056911
100.609243 -4.487217 1.659698 -6.146915 120.000000 0.056902
100.627116 -4.462941 1.659698 -6.122639 120.000000 0.056894
100.644989 -4.446639 1.659698 -6.106338 120.000000 0.056886
100.662863 -4.450217 1.659698 -6.109915 120.000000 0.056879
100.680736 -4.470526 1.659698 -6.130225 120.000000 0.056871
100.698609 -4.494201 1.659698 -6.153900 120.000000 0.056862
100.716483 -4.508051 1.659698 -6.167749 120.000000 0.056853
100.734356 -4.504484 1.659698 -6.164182 120.000000 0.056844
100.752230 -4.482078 1.659698 -6.141776 120.000000 0.056837
100.770103 -4.444292 1.659698 -6.103991 120.000000 0.056830
100.787976 -4.398007 1.659698 -6.057706 120.000000 0.056825
100.805850 -4.352455 1.659698 -6.012153 120.000000 0.056821
100.823723 -4.317660 1.659698 -5.977358 120.000000 0.056818
100.841596 -4.300321 1.659698 -5.960019 120.000000 0.056816
100.859470 -4.298627 1.659698 -5.958325 120.000000 0.056815
100.877343 -4.303041 1.659698 -5.962740 120.000000 0.056813
100.895217 -4.304008 1.659698 -5.963706 120.000000 0.056811
100.913090 -4.297985 1.659698 -5.957683 120.000000 0.056810
100.930963 -4.286083 1.659698 -5.945782 120.000000 0.056809
100.948837 -4.268961 1.659698 -5.928659 120.000000 0.056809
100.966710 -4.244871 1.659698 -5.904569 120.000000 0.056810
100.984583 -4.212205 1.659698 -5.871903 120.000000 0.056811
101.002457 -4.173777 1.659698 -5.833475 120.000000 0.056814
101.020330 -4.138693 1.659698 -5.798392 120.000000 0.056818
101.038204 -4.117011 1.659698 -5.776709 120.000000 0.056822
101.056077 -4.113204 1.659698 -5.772902 120.000000 0.056827
101.073950 -4.126108 1.659698 -5.785806 120.000000 0.056831
101.091824 -4.151581 1.659698 -5.811279 120.000000 0.056835
101.109697 -4.186769 1.659698 -5.846467 120.000000 0.056838
101.127570 -4.231404 1.659698 -5.891102 120.000000 0.056840
101.145444 -4.281192 1.659698 -5.940891 120.000000 0.056841
101.163317 -4.325095 1.659698 -5.984793 120.000000 0.056841
101.181191 -4.355611 1.659698 -6.015309 120.000000 0.056840
101.199064 -4.372945 1.659698 -6.032643 120.000000 0.056839
101.216937 -4.377066 1.659698 -6.036764 120.000000 0.056838
101.234811 -4.362914 1.659698 -6.022612 120.000000 0.056838
101.252684 -4.326448 1.659698 -5.986147 120.000000 0.056839
101.270558 -4.272594 1.659698 -5.932292 120.000000 0.056842
101.288431 -4.214675 1.659698 -5.874374 120.000000 0.056846
101.306304 -4.166749 1.659698 -5.826447 120.000000 0.056852
101.324178 -4.135911 1.659698 -5.795610 120.000000 0.056859
101.342051 -4.118694 1.659698 -5.778392 120.000000 0.056867
101.359924 -4.102487 1.659698 -5.762185 120.000000 0.056875
101.377798 -4.075203 1.659698 -5.734901 120.000000 0.056885
101.395671 -4.038574 1.659698 -5.698273 120.000000 0.056895
101.413545 -4.012647 1.659698 -5.672345 120.000000 0.056906
101.431418 -4.019147 1.659698 -5.678846 120.000000 0.056917
101.449291 -4.057346 1.659698 -5.717045 120.000000 0.056926
101.467165 -4.109776 1.659698 -5.769475 120.000000 0.056935
101.485038 -4.160180 1.659698 -5.819878 120.000000 0.056942
101.502911 -4.198190 1.659698 -5.857888 120.000000 0.056947
101.520785 -4.221458 1.659698 -5.881157 120.000000 0.056952
101.538658 -4.234736 1.659698 -5.894435 120.000000 0.056957
101.556532 -4.243237 1.659698 -5.902936 120.000000 0.056961
101.574405 -4.246743 1.659698 -5.906441 120.000000 0.056964
101.592278 -4.241814 1.659698 -5.901513 120.000000 0.056968
101.610152 -4.227066 1.659698 -5.886764 120.000000 0.056973
101.628025 -4.204241 1.659698 -5.863939 120.000000 0.056977
101.645898 -4.176573 1.659698 -5.836271 120.000000 0.056982
101.663772 -4.147750 1.659698 -5.807449 120.000000 0.056988
101.681645 -4.123648 1.659698 -5.783347 120.000000 0.056995
101.699519 -4.115651 1.659698 -5.775350 120.000000 0.057001
101.717392 -4.135391 1.659698 -5.795089 120.000000 0.057007
101.735265 -4.181507 1.659698 -5.841206 120.000000 0.057012
101.753139 -4.238768 1.659698 -5.898466 120.000000 0.057015
101.771012 -4.291154 1.659698 -5.950852 120.000000 0.057016
101.788885 -4.330846 1.659698 -5.990544 120.000000 0.057017
101.806759 -4.356220 1.659698 -6.015918 120.000000 0.057017
101.824632 -4.368307 1.659698 -6.028005 120.000000 0.057016
101.842506 -4.371797 1.659698 -6.031495 120.000000 0.057015
101.860379 -4.374145 1.659698 -6.033843 120.000000 0.057013
101.878252 -4.381442 1.659698 -6.041140 120.000000 0.057011
101.896126 -4.395972 1.659698 -6.055670 120.000000 0.057009
101.913999 -4.414287 1.659698 -6.073986 120.000000 0.057006
101.931872 -4.428532 1.659698 -6.088230 120.000000 0.057003
101.949746 -4.431973 1.659698 -6.091671 120.000000 0.056999
101.967619 -4.421575 1.659698 -6.081274 120.000000 0.056996
101.985493 -4.398152 1.659698 -6.057850 120.000000 0.056993
102.003366 -4.367422 1.659698 -6.027120 120.000000 0.056991
102.021239 -4.339395 1.659698 -5.999093 120.000000 0.056990
102.039113 -4.322222 1.659698 -5.981921 120.000000 0.056989
102.056986 -4.314923 1.659698 -5.974622 120.000000 0.056988
102.074859 -4.309772 1.659698 -5.969470 120.000000 0.056987
102.092733 -4.301308 1.659698 -5.961006 120.000000 0.056987
102.110606 -4.290517 1.659698 -5.950216 120.000000 0.056986
102.128480 -4.282597 1.659698 -5.942295 120.000000 0.056986
102.146353 -4.284301 1.659698 -5.944000 120.000000 0.056985
102.164226 -4.298064 1.659698 -5.957762 120.000000 0.056984
102.182100 -4.314054 1.659698 -5.973752 120.000000 0.056982
102.199973 -4.322443 1.659698 -5.982141 120.000000 0.056980
102.217847 -4.331297 1.659698 -5.990996 120.000000 0.056977
102.235720 -4.354788 1.659698 -6.014486 120.000000 0.056974
102.253593 -4.387173 1.659698 -6.046871 120.000000 0.056970
102.271467 -4.407535 1.659698 -6.067234 120.000000 0.056965
102.289340 -4.404355 1.659698 -6.064053 120.000000 0.056961
102.307213 -4.383689 1.659698 -6.043387 120.000000 0.056957
102.325087 -4.358467 1.659698 -6.018165 120.000000 0.056954
102.342960 -4.335665 1.659698 -5.995364 120.000000 0.056952
102.360834 -4.319184 1.659698 -5.978882 120.000000 0.056950
102.378707 -4.319642 1.659698 -5.979340 120.000000 0.056948
102.396580 -4.346888 1.659698 -6.006586 120.000000 0.056946
102.414454 -4.389768 1.659698 -6.049466 120.000000 0.056943
102.432327 -4.423407 1.659698 -6.083106 120.000000 0.056939
102.450200 -4.432338 1.659698 -6.092036 120.000000 0.056934
102.468074 -4.414232 1.659698 -6.073930 120.000000 0.056930
102.485947 -4.373745 1.659698 -6.033443 120.000000 0.056927
102.503821 -4.319731 1.659698 -5.979429 120.000000 0.056926
102.521694 -4.265913 1.659698 -5.925612 120.000000 0.056925
102.539567 -4.231121 1.659698 -5.890819 120.000000 0.056926
102.557441 -4.229763 1.659698 -5.889461 120.000000 0.056926
102.575314 -4.255126 1.659698 -5.914824 120.000000 0.056926
102.593187 -4.285578 1.659698 -5.945277 120.000000 0.056925
102.611061 -4.307483 1.659698 -5.967182 120.000000 0.056924
102.628934 -4.320871 1.659698 -5.980569 120.000000 0.056921
102.646808 -4.331678 1.659698 -5.991376 120.000000 0.056919
102.664681 -4.344997 1.659698 -6.004696 120.000000 0.056916
102.682554 -4.362128 1.659698 -6.021827 120.000000 0.056913
102.700428 -4.379838 1.659698 -6.039536 120.000000 0.056909
102.718301 -4.391347 1.659698 -6.051045 120.000000 0.056906
102.736174 -4.388677 1.659698 -6.048376 120.000000 0.056902
102.754048 -4.365586 1.659698 -6.025284 120.000000 0.056899
102.771921 -4.321003 1.659698 -5.980701 120.000000 0.056897
102.789795 -4.261250 1.659698 -5.920948 120.000000 0.056897
102.807668 -4.198663 1.659698 -5.858362 120.000000 0.056899
102.825541 -4.148001 1.659698 -5.807699 120.000000 0.056902
102.843415 -4.120235 1.659698 -5.779934 120.000000 0.056905
102.861288 -4.114948 1.659698 -5.774646 120.000000 0.056909
102.879161 -4.120870 1.659698 -5.780569 120.000000 0.056913
102.897035 -4.125799 1.659698 -5.785497 120.000000 0.056917
102.914908 -4.126662 1.659698 -5.786360 120.000000 0.056920
102.932782 -4.131204 1.659698 -5.790902 120.000000 0.056924
102.950655 -4.146120 1.659698 -5.805819 120.000000 0.056927
